cluster_i,cluster_j,diag_margin,diagonal_correct,head_bbox_iou,mean_head_size,path,people_count,query_i,query_j,sequence_id,swap_error,target_separation
0,1,0.30822277069091797,1.0,0.0,0.13479992597289053,images/CBS This Morning/7162_7283/00007264.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.2587872186717485
0,2,-1.1678972244262695,0.0,0.0,0.15141105272818114,images/CBS This Morning/7162_7283/00007264.jpg,5,2,4,images/CBS This Morning/7162_7283,1.0,0.4871003308854866
1,2,6.060222625732422,1.0,0.0,0.11938655841019459,images/CBS This Morning/7162_7283/00007264.jpg,5,3,4,images/CBS This Morning/7162_7283,0.0,0.5169752578738348
0,1,0.6919894218444824,1.0,0.0,0.11592529669422927,images/CBS This Morning/7162_7283/00007265.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.25885592555180476
0,2,2.630859851837158,1.0,0.0,0.13253642344951988,images/CBS This Morning/7162_7283/00007265.jpg,5,0,4,images/CBS This Morning/7162_7283,0.0,0.4874470905201391
0,1,2.7531471252441406,1.0,0.0,0.09980000765504468,images/CBS This Morning/7162_7283/00007265.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.25885592555180476
0,2,12.596579551696777,1.0,0.0,0.1164111344103353,images/CBS This Morning/7162_7283/00007265.jpg,5,1,4,images/CBS This Morning/7162_7283,0.0,0.4874470905201391
0,1,0.33769893646240234,1.0,0.0,0.13478412670953346,images/CBS This Morning/7162_7283/00007265.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.25885592555180476
0,2,-1.076723575592041,0.0,0.0,0.15139525346482408,images/CBS This Morning/7162_7283/00007265.jpg,5,2,4,images/CBS This Morning/7162_7283,1.0,0.4874470905201391
1,2,6.160181999206543,1.0,0.0,0.11938655841019459,images/CBS This Morning/7162_7283/00007265.jpg,5,3,4,images/CBS This Morning/7162_7283,0.0,0.5169752578738348
0,1,0.7354345321655273,1.0,0.0,0.11592529669422928,images/CBS This Morning/7162_7283/00007266.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.2603002913883857
0,2,2.688509941101074,1.0,0.0,0.1325364234495199,images/CBS This Morning/7162_7283/00007266.jpg,5,0,4,images/CBS This Morning/7162_7283,0.0,0.4870235655404496
0,1,2.6962852478027344,1.0,0.0,0.09980000765504468,images/CBS This Morning/7162_7283/00007266.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.2603002913883857
0,2,12.740137100219727,1.0,0.0,0.1164111344103353,images/CBS This Morning/7162_7283/00007266.jpg,5,1,4,images/CBS This Morning/7162_7283,0.0,0.4870235655404496
0,1,0.3312969207763672,1.0,0.0,0.13475251920001008,images/CBS This Morning/7162_7283/00007266.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.2603002913883857
0,2,-1.0220236778259277,0.0,0.0,0.1513636459553007,images/CBS This Morning/7162_7283/00007266.jpg,5,2,4,images/CBS This Morning/7162_7283,1.0,0.4870235655404496
1,2,6.238766670227051,1.0,0.0,0.11938655841019459,images/CBS This Morning/7162_7283/00007266.jpg,5,3,4,images/CBS This Morning/7162_7283,0.0,0.5169752578738348
0,1,0.8281826972961426,1.0,0.0,0.11592529669422924,images/CBS This Morning/7162_7283/00007267.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.26033438954485344
0,2,2.8180761337280273,1.0,0.0,0.13253642344951988,images/CBS This Morning/7162_7283/00007267.jpg,5,0,4,images/CBS This Morning/7162_7283,0.0,0.4871969725950005
0,1,2.614295482635498,1.0,0.0,0.09980000765504468,images/CBS This Morning/7162_7283/00007267.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.26033438954485344
0,2,12.803808212280273,1.0,0.0,0.1164111344103353,images/CBS This Morning/7162_7283/00007267.jpg,5,1,4,images/CBS This Morning/7162_7283,0.0,0.4871969725950005
0,1,0.3788785934448242,1.0,0.0,0.13468938781441386,images/CBS This Morning/7162_7283/00007267.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.26033438954485344
0,2,-0.9771509170532227,0.0,0.0,0.15130051456970448,images/CBS This Morning/7162_7283/00007267.jpg,5,2,4,images/CBS This Morning/7162_7283,1.0,0.4871969725950005
1,2,6.306291580200195,1.0,0.0,0.11938655841019459,images/CBS This Morning/7162_7283/00007267.jpg,5,3,4,images/CBS This Morning/7162_7283,0.0,0.5169752578738348
0,1,0.818903923034668,1.0,0.0,0.11592529669422924,images/CBS This Morning/7162_7283/00007268.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.26084369236837623
0,2,2.817755699157715,1.0,0.0,0.13253642344951988,images/CBS This Morning/7162_7283/00007268.jpg,5,0,4,images/CBS This Morning/7162_7283,0.0,0.4882226868823246
0,1,2.551987648010254,1.0,0.0,0.0998000076550447,images/CBS This Morning/7162_7283/00007268.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.26084369236837623
0,2,12.817611694335938,1.0,0.0,0.11641113441033532,images/CBS This Morning/7162_7283/00007268.jpg,5,1,4,images/CBS This Morning/7162_7283,0.0,0.4882226868823246
0,1,0.41439342498779297,1.0,0.0,0.13464201384306584,images/CBS This Morning/7162_7283/00007268.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.26084369236837623
0,2,-0.9824423789978027,0.0,0.0,0.15125314059835648,images/CBS This Morning/7162_7283/00007268.jpg,5,2,4,images/CBS This Morning/7162_7283,1.0,0.4882226868823246
1,2,6.446470260620117,1.0,0.0,0.11938655841019459,images/CBS This Morning/7162_7283/00007268.jpg,5,3,4,images/CBS This Morning/7162_7283,0.0,0.5169752578738348
0,1,0.6402273178100586,1.0,0.0,0.11592529669422927,images/CBS This Morning/7162_7283/00007269.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.26094853249618977
0,2,2.8554277420043945,1.0,0.0,0.13253642344951988,images/CBS This Morning/7162_7283/00007269.jpg,5,0,4,images/CBS This Morning/7162_7283,0.0,0.4887429271546621
0,1,2.5001344680786133,1.0,0.0,0.09980000765504468,images/CBS This Morning/7162_7283/00007269.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.26094853249618977
0,2,12.863550186157227,1.0,0.0,0.1164111344103353,images/CBS This Morning/7162_7283/00007269.jpg,5,1,4,images/CBS This Morning/7162_7283,0.0,0.4887429271546621
0,1,0.3367118835449219,1.0,0.0,0.13457888243797744,images/CBS This Morning/7162_7283/00007269.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.26094853249618977
0,2,-0.9298901557922363,0.0,0.0,0.15119000919326805,images/CBS This Morning/7162_7283/00007269.jpg,5,2,4,images/CBS This Morning/7162_7283,1.0,0.4887429271546621
1,2,6.477377891540527,1.0,0.0,0.11938655841019459,images/CBS This Morning/7162_7283/00007269.jpg,5,3,4,images/CBS This Morning/7162_7283,0.0,0.5169752578738348
0,1,0.5841641426086426,1.0,0.0,0.11592529669422924,images/CBS This Morning/7162_7283/00007270.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.26094853249618977
0,1,2.5606255531311035,1.0,0.0,0.09980000765504468,images/CBS This Morning/7162_7283/00007270.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.26094853249618977
0,1,0.36630725860595703,1.0,0.0,0.13454731673538084,images/CBS This Morning/7162_7283/00007270.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.26094853249618977
0,1,0.5041389465332031,1.0,0.0,0.11592529669422924,images/CBS This Morning/7162_7283/00007271.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.2608089674201754
0,1,2.628905773162842,1.0,0.0,0.09980000765504467,images/CBS This Morning/7162_7283/00007271.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.2608089674201754
0,1,0.3845939636230469,1.0,0.0,0.13456312504289136,images/CBS This Morning/7162_7283/00007271.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.2608089674201754
0,1,0.6668033599853516,1.0,0.0,0.11592529669422924,images/CBS This Morning/7162_7283/00007272.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.2614771688568069
0,1,2.652411460876465,1.0,0.0,0.09980000765504471,images/CBS This Morning/7162_7283/00007272.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.2614771688568069
0,1,0.460507869720459,1.0,0.0,0.13459469073581332,images/CBS This Morning/7162_7283/00007272.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.2614771688568069
0,1,0.6946368217468262,1.0,0.0,0.11592529669422924,images/CBS This Morning/7162_7283/00007273.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.2614771688568069
0,1,2.706787586212158,1.0,0.0,0.09980000765504468,images/CBS This Morning/7162_7283/00007273.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.2614771688568069
0,1,0.5383100509643555,1.0,0.0,0.13461044814053907,images/CBS This Morning/7162_7283/00007273.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.2614771688568069
0,1,0.696342945098877,1.0,0.0,0.11592529669422927,images/CBS This Morning/7162_7283/00007274.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.2597698809920811
0,1,2.667696475982666,1.0,0.0,0.09980000765504468,images/CBS This Morning/7162_7283/00007274.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.2597698809920811
0,1,0.5999355316162109,1.0,0.0,0.13459469073581332,images/CBS This Morning/7162_7283/00007274.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.2597698809920811
0,1,0.778019905090332,1.0,0.0,0.11592529669422927,images/CBS This Morning/7162_7283/00007275.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.25849231857509
0,1,2.6610445976257324,1.0,0.0,0.09980000765504468,images/CBS This Morning/7162_7283/00007275.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.25849231857509
0,1,0.5305986404418945,1.0,0.0,0.13454736466203643,images/CBS This Morning/7162_7283/00007275.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.25849231857509
0,1,0.7249546051025391,1.0,0.0,0.11592529669422927,images/CBS This Morning/7162_7283/00007276.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.2562087586734431
0,1,2.697819232940674,1.0,0.0,0.09980000765504467,images/CBS This Morning/7162_7283/00007276.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.2562087586734431
0,1,0.5652832984924316,1.0,0.0,0.13445266760867497,images/CBS This Morning/7162_7283/00007276.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.2562087586734431
0,1,0.6213665008544922,1.0,0.0,0.11592529669422927,images/CBS This Morning/7162_7283/00007277.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.25577860508548533
0,1,2.7550721168518066,1.0,0.0,0.09980000765504467,images/CBS This Morning/7162_7283/00007277.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.25577860508548533
0,1,0.5803165435791016,1.0,0.0,0.1343737729083232,images/CBS This Morning/7162_7283/00007277.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.25577860508548533
0,1,0.6875267028808594,1.0,0.0,0.11592529669422927,images/CBS This Morning/7162_7283/00007278.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.2555305471227266
0,1,2.701838970184326,1.0,0.0,0.09980000765504467,images/CBS This Morning/7162_7283/00007278.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.2555305471227266
0,1,0.5941128730773926,1.0,0.0,0.13431064155405725,images/CBS This Morning/7162_7283/00007278.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.2555305471227266
0,1,0.6980624198913574,1.0,0.0,0.11592529669422927,images/CBS This Morning/7162_7283/00007279.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.2555305471227266
0,1,2.727191925048828,1.0,0.0,0.09980000765504467,images/CBS This Morning/7162_7283/00007279.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.2555305471227266
0,1,0.5473136901855469,1.0,0.0,0.1342475101997287,images/CBS This Morning/7162_7283/00007279.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.2555305471227266
0,1,0.7115850448608398,1.0,0.0,0.11592529669422927,images/CBS This Morning/7162_7283/00007280.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.2555305471227266
0,1,2.4366750717163086,1.0,0.0,0.09980000765504467,images/CBS This Morning/7162_7283/00007280.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.2555305471227266
0,1,0.5186820030212402,1.0,0.0,0.1341843788453373,images/CBS This Morning/7162_7283/00007280.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.2555305471227266
0,1,0.784264087677002,1.0,0.0,0.11592529669422927,images/CBS This Morning/7162_7283/00007281.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.2555305471227266
0,1,2.3985795974731445,1.0,0.0,0.09980000765504468,images/CBS This Morning/7162_7283/00007281.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.2555305471227266
0,1,0.5950937271118164,1.0,0.0,0.13412124749088292,images/CBS This Morning/7162_7283/00007281.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.2555305471227266
0,1,0.734062671661377,1.0,0.0,0.11592529669422927,images/CBS This Morning/7162_7283/00007282.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.25543941286722
0,1,2.402254104614258,1.0,0.0,0.09980000765504467,images/CBS This Morning/7162_7283/00007282.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.25543941286722
0,1,0.5202136039733887,1.0,0.0,0.13404231370856,images/CBS This Morning/7162_7283/00007282.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.25543941286722
0,1,0.7628679275512695,1.0,0.0,0.11592529669422927,images/CBS This Morning/7162_7283/00007283.jpg,5,0,3,images/CBS This Morning/7162_7283,0.0,0.2552898113851331
0,1,2.3503684997558594,1.0,0.0,0.09980000765504467,images/CBS This Morning/7162_7283/00007283.jpg,5,1,3,images/CBS This Morning/7162_7283,0.0,0.2552898113851331
0,1,0.5310726165771484,1.0,0.0,0.1339633768720933,images/CBS This Morning/7162_7283/00007283.jpg,5,2,3,images/CBS This Morning/7162_7283,0.0,0.2552898113851331
0,1,10.037642478942871,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012291.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.2265749731918519
0,1,10.132157325744629,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012292.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.2265749731918519
0,1,10.147394180297852,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012293.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.2265749731918519
0,1,10.160682678222656,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012294.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.2265749731918519
0,1,10.143138885498047,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012295.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.22701097041891205
0,1,10.255731582641602,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012296.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.22788398379928362
0,1,10.182729721069336,1.0,0.0,0.28624406420574,images/Downton Abby/12287_12348/00012297.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.2268810361983758
0,1,10.338107109069824,1.0,0.0,0.28624406420574,images/Downton Abby/12287_12348/00012298.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.22907931739243442
0,1,10.312158584594727,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012299.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.22907931739243442
0,1,10.310935974121094,1.0,0.0,0.28624406420574,images/Downton Abby/12287_12348/00012300.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.22907931739243442
0,1,10.299714088439941,1.0,0.0,0.28624406420574,images/Downton Abby/12287_12348/00012301.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.22907931739243442
0,1,10.271258354187012,1.0,0.0,0.28624406420574,images/Downton Abby/12287_12348/00012302.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.22907931739243442
0,1,10.29215145111084,1.0,0.0,0.28624406420574,images/Downton Abby/12287_12348/00012303.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.22907931739243442
0,1,10.272400856018066,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012304.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.22907931739243442
0,1,10.311746597290039,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012305.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23084405227555213
0,1,10.293366432189941,1.0,0.0,0.28624406420573983,images/Downton Abby/12287_12348/00012306.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23084405227555213
0,1,10.246437072753906,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012307.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23084405227555213
0,1,10.331291198730469,1.0,0.0,0.28624406420573983,images/Downton Abby/12287_12348/00012308.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23305733115272834
0,1,10.31666374206543,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012309.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23305733115272834
0,1,10.285917282104492,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012310.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23305733115272834
0,1,10.202070236206055,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012311.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23305733115272834
0,1,10.183392524719238,1.0,0.0,0.28624406420574,images/Downton Abby/12287_12348/00012312.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23305733115272834
0,1,10.11358642578125,1.0,0.0,0.28624406420574,images/Downton Abby/12287_12348/00012313.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23305733115272834
0,1,10.11706829071045,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012314.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23305733115272834
0,1,10.136497497558594,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012315.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23390767389352857
0,1,10.127798080444336,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012316.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23390767389352857
0,1,10.264326095581055,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012317.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23390767389352857
0,1,10.273375511169434,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012318.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23390767389352857
0,1,10.193084716796875,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012319.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23425726955488282
0,1,10.188135147094727,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012320.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23515877849595684
0,1,10.169000625610352,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012321.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23515877849595684
0,1,10.142187118530273,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012322.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23515877849595684
0,1,10.125506401062012,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012323.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23515877849595684
0,1,10.12479305267334,1.0,0.0,0.28624406420574,images/Downton Abby/12287_12348/00012324.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23515877849595684
0,1,10.086931228637695,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012325.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23423823605639077
0,1,10.116393089294434,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012326.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23515877849595684
0,1,10.176501274108887,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012327.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.2356099535781205
0,1,10.149399757385254,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012328.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.2356099535781205
0,1,10.176971435546875,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012329.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.23652402379256407
0,1,10.104933738708496,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012330.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.2356099535781205
0,1,9.967576026916504,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012331.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.2320793760497197
0,1,9.967679977416992,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012333.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.7883105061575112
0,1,10.03040885925293,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012334.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.7833487285558426
0,1,10.033452033996582,1.0,0.0,0.28624406420574,images/Downton Abby/12287_12348/00012335.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.7835010885655047
0,1,9.974024772644043,1.0,0.0,0.28624406420573995,images/Downton Abby/12287_12348/00012336.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.7825852479650426
0,1,10.353031158447266,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012337.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.7789220202176749
0,1,10.841363906860352,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012338.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.7790766299335472
0,1,10.779655456542969,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012339.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.777700770623722
0,1,10.854938507080078,1.0,0.0,0.2862440642057399,images/Downton Abby/12287_12348/00012340.jpg,2,0,1,images/Downton Abby/12287_12348,0.0,0.7778528419213818
0,1,0.38176608085632324,1.0,0.0,0.2994661753570297,images/Downton Abby/12797_12948/00012850.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.11913457908457722
0,1,0.8853530883789062,1.0,0.0,0.29927651949594214,images/Downton Abby/12797_12948/00012851.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.12318258788522227
0,1,1.3872652053833008,1.0,0.0,0.29922901652883704,images/Downton Abby/12797_12948/00012852.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.1358788502728779
0,1,2.390753746032715,1.0,0.0,0.2991973391101637,images/Downton Abby/12797_12948/00012853.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.15782233556003739
0,1,2.3603780269622803,1.0,0.0,0.29919733911016366,images/Downton Abby/12797_12948/00012854.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.15745523091951097
0,1,2.8686866760253906,1.0,0.0,0.2991973391101637,images/Downton Abby/12797_12948/00012855.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.17103837890321485
0,1,4.071703910827637,1.0,0.0,0.2991973391101637,images/Downton Abby/12797_12948/00012856.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.27060910405214533
0,1,4.973813533782959,1.0,0.0,0.29919733911016366,images/Downton Abby/12797_12948/00012857.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.2824605442177052
0,1,5.848723888397217,1.0,0.0,0.2991973391101638,images/Downton Abby/12797_12948/00012858.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.30224434001804645
0,1,5.770842552185059,1.0,0.0,0.2991973391101638,images/Downton Abby/12797_12948/00012859.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.30615823216590604
0,1,6.710186004638672,1.0,0.0,0.29919733911016383,images/Downton Abby/12797_12948/00012860.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.33120583866492875
0,1,6.279209136962891,1.0,0.0,0.2991973391101638,images/Downton Abby/12797_12948/00012861.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3378754487525306
0,1,5.759175777435303,1.0,0.0,0.2991973391101639,images/Downton Abby/12797_12948/00012862.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3378754487525306
0,1,6.059576988220215,1.0,0.0,0.2991973391101638,images/Downton Abby/12797_12948/00012863.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3378754487525306
0,1,5.986712455749512,1.0,0.0,0.29919733911016383,images/Downton Abby/12797_12948/00012864.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3378754487525306
0,1,6.289187908172607,1.0,0.0,0.29919733911016383,images/Downton Abby/12797_12948/00012865.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3378754487525306
0,1,6.5915985107421875,1.0,0.0,0.2991973391101639,images/Downton Abby/12797_12948/00012866.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3378754487525306
0,1,7.224067687988281,1.0,0.0,0.29919733911016383,images/Downton Abby/12797_12948/00012867.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3378754487525306
0,1,7.328717231750488,1.0,0.0,0.29919733911016394,images/Downton Abby/12797_12948/00012868.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3378754487525306
0,1,7.371286869049072,1.0,0.0,0.29919733911016394,images/Downton Abby/12797_12948/00012869.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3378754487525306
0,1,6.81422233581543,1.0,0.0,0.2991973391101639,images/Downton Abby/12797_12948/00012870.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3378754487525306
0,1,7.170896530151367,1.0,0.0,0.2991973391101639,images/Downton Abby/12797_12948/00012871.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3378754487525306
0,1,6.878787994384766,1.0,0.0,0.29919733911016394,images/Downton Abby/12797_12948/00012872.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3378754487525306
0,1,6.874895095825195,1.0,0.0,0.2991973391101639,images/Downton Abby/12797_12948/00012873.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3385864545449622
0,1,6.783166885375977,1.0,0.0,0.2991973391101639,images/Downton Abby/12797_12948/00012874.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3421027250664427
0,1,6.976970672607422,1.0,0.0,0.29919733911016383,images/Downton Abby/12797_12948/00012875.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3421027250664427
0,1,7.04731559753418,1.0,0.0,0.2991973391101639,images/Downton Abby/12797_12948/00012876.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3421027250664427
0,1,7.107865810394287,1.0,0.0,0.2991973391101639,images/Downton Abby/12797_12948/00012877.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.3421027250664427
0,1,3.505708694458008,1.0,0.0,0.2991973391101638,images/Downton Abby/12797_12948/00012880.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.13474852726373057
0,1,3.4188408851623535,1.0,0.0,0.2991973391101639,images/Downton Abby/12797_12948/00012881.jpg,2,0,1,images/Downton Abby/12797_12948,0.0,0.13357334024243867
