crowd_bin,head_area_bin,inout_bin,layer_a,layer_b,metric,people_count,sample_id,scope,value
4+,medium,all_in,layer_5,,normalized_effective_rank,4,12,layer,0.14065716117118993
4+,medium,all_in,layer_5,,spatial_variance,4,12,layer,6.221819315427513
4+,medium,all_in,layer_8,,token_cosine,4,12,layer,0.18308459474134606
4+,medium,all_in,layer_8,,effective_rank,4,12,layer,15.528283878473884
4+,medium,all_in,layer_8,,normalized_effective_rank,4,12,layer,0.24262943560115444
4+,medium,all_in,layer_8,,spatial_variance,4,12,layer,1.3499527854583437
4+,medium,all_in,layer_11,,token_cosine,4,12,layer,0.42783942200150843
4+,medium,all_in,layer_11,,effective_rank,4,12,layer,19.096154137774974
4+,medium,all_in,layer_11,,normalized_effective_rank,4,12,layer,0.29837740840273397
4+,medium,all_in,layer_11,,spatial_variance,4,12,layer,0.09316387658717047
4+,medium,all_in,layer_2,layer_5,linear_cka,4,12,pair,0.9251393664401372
4+,medium,all_in,layer_2,layer_5,directional_novelty,4,12,pair,0.14800600493442448
4+,medium,all_in,layer_2,layer_8,linear_cka,4,12,pair,0.8434670020684275
4+,medium,all_in,layer_2,layer_8,directional_novelty,4,12,pair,0.4079632575124687
4+,medium,all_in,layer_2,layer_11,linear_cka,4,12,pair,0.7191142025671178
4+,medium,all_in,layer_2,layer_11,directional_novelty,4,12,pair,0.7703241512531684
4+,medium,all_in,layer_5,layer_8,linear_cka,4,12,pair,0.9597251722276843
4+,medium,all_in,layer_5,layer_8,directional_novelty,4,12,pair,0.25247380317026896
4+,medium,all_in,layer_5,layer_11,linear_cka,4,12,pair,0.8323354161424504
4+,medium,all_in,layer_5,layer_11,directional_novelty,4,12,pair,0.740206352420297
4+,medium,all_in,layer_8,layer_11,linear_cka,4,12,pair,0.8942543722115603
4+,medium,all_in,layer_8,layer_11,directional_novelty,4,12,pair,0.6730417789953373
4+,medium,all_in,layer_2,,token_cosine,4,13,layer,0.4051575226797004
4+,medium,all_in,layer_2,,effective_rank,4,13,layer,6.028855272489885
4+,medium,all_in,layer_2,,normalized_effective_rank,4,13,layer,0.09420086363265445
4+,medium,all_in,layer_2,,spatial_variance,4,13,layer,6.368015426259727
4+,medium,all_in,layer_5,,token_cosine,4,13,layer,0.24275556980158908
4+,medium,all_in,layer_5,,effective_rank,4,13,layer,9.027616674549096
4+,medium,all_in,layer_5,,normalized_effective_rank,4,13,layer,0.14105651053982962
4+,medium,all_in,layer_5,,spatial_variance,4,13,layer,6.199597272679623
4+,medium,all_in,layer_8,,token_cosine,4,13,layer,0.18326081638239625
4+,medium,all_in,layer_8,,effective_rank,4,13,layer,15.547765259298973
4+,medium,all_in,layer_8,,normalized_effective_rank,4,13,layer,0.24293383217654646
4+,medium,all_in,layer_8,,spatial_variance,4,13,layer,1.3469353009602518
4+,medium,all_in,layer_11,,token_cosine,4,13,layer,0.4282312076534817
4+,medium,all_in,layer_11,,effective_rank,4,13,layer,19.08670943759997
4+,medium,all_in,layer_11,,normalized_effective_rank,4,13,layer,0.29822983496249955
4+,medium,all_in,layer_11,,spatial_variance,4,13,layer,0.09297813736178524
4+,medium,all_in,layer_2,layer_5,linear_cka,4,13,pair,0.9237752217866445
4+,medium,all_in,layer_2,layer_5,directional_novelty,4,13,pair,0.14894285639764282
4+,medium,all_in,layer_2,layer_8,linear_cka,4,13,pair,0.8426396023191407
4+,medium,all_in,layer_2,layer_8,directional_novelty,4,13,pair,0.40815719913559
4+,medium,all_in,layer_2,layer_11,linear_cka,4,13,pair,0.7179009249878329
4+,medium,all_in,layer_2,layer_11,directional_novelty,4,13,pair,0.7698913564423802
4+,medium,all_in,layer_5,layer_8,linear_cka,4,13,pair,0.9599171252044536
4+,medium,all_in,layer_5,layer_8,directional_novelty,4,13,pair,0.2522462145055195
4+,medium,all_in,layer_5,layer_11,linear_cka,4,13,pair,0.8325055941310965
4+,medium,all_in,layer_5,layer_11,directional_novelty,4,13,pair,0.7394196817866613
4+,medium,all_in,layer_8,layer_11,linear_cka,4,13,pair,0.8942359404732209
4+,medium,all_in,layer_8,layer_11,directional_novelty,4,13,pair,0.6728733913111284
4+,medium,all_in,layer_2,,token_cosine,4,14,layer,0.4047087518672373
4+,medium,all_in,layer_2,,effective_rank,4,14,layer,6.017137717386938
4+,medium,all_in,layer_2,,normalized_effective_rank,4,14,layer,0.09401777683417091
4+,medium,all_in,layer_2,,spatial_variance,4,14,layer,6.3805695037137555
4+,medium,all_in,layer_5,,token_cosine,4,14,layer,0.24238898708718554
4+,medium,all_in,layer_5,,effective_rank,4,14,layer,9.0092884216107
4+,medium,all_in,layer_5,,normalized_effective_rank,4,14,layer,0.14077013158766719
4+,medium,all_in,layer_5,,spatial_variance,4,14,layer,6.209901011067334
4+,medium,all_in,layer_8,,token_cosine,4,14,layer,0.18304584204874566
4+,medium,all_in,layer_8,,effective_rank,4,14,layer,15.591547432439553
4+,medium,all_in,layer_8,,normalized_effective_rank,4,14,layer,0.243617928631868
4+,medium,all_in,layer_8,,spatial_variance,4,14,layer,1.3466049665227702
4+,medium,all_in,layer_11,,token_cosine,4,14,layer,0.42861425360890737
4+,medium,all_in,layer_11,,effective_rank,4,14,layer,19.195104668862356
4+,medium,all_in,layer_11,,normalized_effective_rank,4,14,layer,0.2999235104509743
4+,medium,all_in,layer_11,,spatial_variance,4,14,layer,0.09302920868272398
4+,medium,all_in,layer_2,layer_5,linear_cka,4,14,pair,0.9236582360929622
4+,medium,all_in,layer_2,layer_5,directional_novelty,4,14,pair,0.14906338653199844
4+,medium,all_in,layer_2,layer_8,linear_cka,4,14,pair,0.8419601187093672
4+,medium,all_in,layer_2,layer_8,directional_novelty,4,14,pair,0.408869738449685
4+,medium,all_in,layer_2,layer_11,linear_cka,4,14,pair,0.7172409156635368
4+,medium,all_in,layer_2,layer_11,directional_novelty,4,14,pair,0.7708836548174434
4+,medium,all_in,layer_5,layer_8,linear_cka,4,14,pair,0.9599269913586973
4+,medium,all_in,layer_5,layer_8,directional_novelty,4,14,pair,0.2538533731399719
4+,medium,all_in,layer_5,layer_11,linear_cka,4,14,pair,0.8317888703138285
4+,medium,all_in,layer_5,layer_11,directional_novelty,4,14,pair,0.7402788989142884
4+,medium,all_in,layer_8,layer_11,linear_cka,4,14,pair,0.8944093148158945
4+,medium,all_in,layer_8,layer_11,directional_novelty,4,14,pair,0.6743320267760865
4+,medium,all_in,layer_2,,token_cosine,4,15,layer,0.40399867712760945
4+,medium,all_in,layer_2,,effective_rank,4,15,layer,6.021052222345572
4+,medium,all_in,layer_2,,normalized_effective_rank,4,15,layer,0.09407894097414957
4+,medium,all_in,layer_2,,spatial_variance,4,15,layer,6.405331288056989
4+,medium,all_in,layer_5,,token_cosine,4,15,layer,0.24187084966639721
4+,medium,all_in,layer_5,,effective_rank,4,15,layer,8.981551026413367
4+,medium,all_in,layer_5,,normalized_effective_rank,4,15,layer,0.14033673478770886
4+,medium,all_in,layer_5,,spatial_variance,4,15,layer,6.216727914432063
4+,medium,all_in,layer_8,,token_cosine,4,15,layer,0.18320684543032673
4+,medium,all_in,layer_8,,effective_rank,4,15,layer,15.531080246530857
4+,medium,all_in,layer_8,,normalized_effective_rank,4,15,layer,0.24267312885204465
4+,medium,all_in,layer_8,,spatial_variance,4,15,layer,1.355548290670401
4+,medium,all_in,layer_11,,token_cosine,4,15,layer,0.4282477778998935
4+,medium,all_in,layer_11,,effective_rank,4,15,layer,19.139276395547366
4+,medium,all_in,layer_11,,normalized_effective_rank,4,15,layer,0.2990511936804276
4+,medium,all_in,layer_11,,spatial_variance,4,15,layer,0.09293581143919925
4+,medium,all_in,layer_2,layer_5,linear_cka,4,15,pair,0.9235042768716731
4+,medium,all_in,layer_2,layer_5,directional_novelty,4,15,pair,0.14910447589776613
4+,medium,all_in,layer_2,layer_8,linear_cka,4,15,pair,0.8416125621228364
4+,medium,all_in,layer_2,layer_8,directional_novelty,4,15,pair,0.4070643834013356
4+,medium,all_in,layer_2,layer_11,linear_cka,4,15,pair,0.7185112939400685
4+,medium,all_in,layer_2,layer_11,directional_novelty,4,15,pair,0.7700478020926516
4+,medium,all_in,layer_5,layer_8,linear_cka,4,15,pair,0.9603563362947001
4+,medium,all_in,layer_5,layer_8,directional_novelty,4,15,pair,0.25047502914975045
4+,medium,all_in,layer_5,layer_11,linear_cka,4,15,pair,0.8328551737276667
4+,medium,all_in,layer_5,layer_11,directional_novelty,4,15,pair,0.7391389603628775
4+,medium,all_in,layer_8,layer_11,linear_cka,4,15,pair,0.8951484785944601
4+,medium,all_in,layer_8,layer_11,directional_novelty,4,15,pair,0.674364004263803
4+,medium,all_in,layer_2,,token_cosine,4,16,layer,0.4038006728912475
4+,medium,all_in,layer_2,,effective_rank,4,16,layer,6.029212132588584
4+,medium,all_in,layer_2,,normalized_effective_rank,4,16,layer,0.09420643957169662
4+,medium,all_in,layer_2,,spatial_variance,4,16,layer,6.411329645139378
4+,medium,all_in,layer_5,,token_cosine,4,16,layer,0.241937542364544
4+,medium,all_in,layer_5,,effective_rank,4,16,layer,9.013985654867964
4+,medium,all_in,layer_5,,normalized_effective_rank,4,16,layer,0.14084352585731194
4+,medium,all_in,layer_5,,spatial_variance,4,16,layer,6.219281617085066
4+,medium,all_in,layer_8,,token_cosine,4,16,layer,0.18353398638220195
4+,medium,all_in,layer_8,,effective_rank,4,16,layer,15.554282647857443
4+,medium,all_in,layer_8,,normalized_effective_rank,4,16,layer,0.24303566637277255
4+,medium,all_in,layer_8,,spatial_variance,4,16,layer,1.354655873077666
4+,medium,all_in,layer_11,,token_cosine,4,16,layer,0.42835758138268754
4+,medium,all_in,layer_11,,effective_rank,4,16,layer,19.155615448389288
4+,medium,all_in,layer_11,,normalized_effective_rank,4,16,layer,0.2993064913810826
4+,medium,all_in,layer_11,,spatial_variance,4,16,layer,0.09300623082649356
4+,medium,all_in,layer_2,layer_5,linear_cka,4,16,pair,0.9226986008483893
4+,medium,all_in,layer_2,layer_5,directional_novelty,4,16,pair,0.1497620596213487
4+,medium,all_in,layer_2,layer_8,linear_cka,4,16,pair,0.8407795718409605
4+,medium,all_in,layer_2,layer_8,directional_novelty,4,16,pair,0.4075783001546662
4+,medium,all_in,layer_2,layer_11,linear_cka,4,16,pair,0.7183845900374514
4+,medium,all_in,layer_2,layer_11,directional_novelty,4,16,pair,0.7706590417005729
4+,medium,all_in,layer_5,layer_8,linear_cka,4,16,pair,0.9609914301426082
4+,medium,all_in,layer_5,layer_8,directional_novelty,4,16,pair,0.25051675074748686
4+,medium,all_in,layer_5,layer_11,linear_cka,4,16,pair,0.833451034746224
4+,medium,all_in,layer_5,layer_11,directional_novelty,4,16,pair,0.7397201735686786
4+,medium,all_in,layer_8,layer_11,linear_cka,4,16,pair,0.8951122135906908
4+,medium,all_in,layer_8,layer_11,directional_novelty,4,16,pair,0.6747824963852254
4+,medium,all_in,layer_2,,token_cosine,4,17,layer,0.40329658127538065
4+,medium,all_in,layer_2,,effective_rank,4,17,layer,6.020763883909188
4+,medium,all_in,layer_2,,normalized_effective_rank,4,17,layer,0.09407443568608106
4+,medium,all_in,layer_2,,spatial_variance,4,17,layer,6.43165813970128
4+,medium,all_in,layer_5,,token_cosine,4,17,layer,0.24184923991234752
4+,medium,all_in,layer_5,,effective_rank,4,17,layer,8.97617314835022
4+,medium,all_in,layer_5,,normalized_effective_rank,4,17,layer,0.1402527054429722
4+,medium,all_in,layer_5,,spatial_variance,4,17,layer,6.234857244855459
4+,medium,all_in,layer_8,,token_cosine,4,17,layer,0.18363000463002566
4+,medium,all_in,layer_8,,effective_rank,4,17,layer,15.570616222799144
4+,medium,all_in,layer_8,,normalized_effective_rank,4,17,layer,0.24329087848123662
4+,medium,all_in,layer_8,,spatial_variance,4,17,layer,1.3522848630473252
4+,medium,all_in,layer_11,,token_cosine,4,17,layer,0.4281941733610349
4+,medium,all_in,layer_11,,effective_rank,4,17,layer,19.180104700246815
4+,medium,all_in,layer_11,,normalized_effective_rank,4,17,layer,0.2996891359413565
4+,medium,all_in,layer_11,,spatial_variance,4,17,layer,0.09310680332823033
4+,medium,all_in,layer_2,layer_5,linear_cka,4,17,pair,0.9226832512305042
4+,medium,all_in,layer_2,layer_5,directional_novelty,4,17,pair,0.14873718399709818
4+,medium,all_in,layer_2,layer_8,linear_cka,4,17,pair,0.8391529828807773
4+,medium,all_in,layer_2,layer_8,directional_novelty,4,17,pair,0.40650192786296924
4+,medium,all_in,layer_2,layer_11,linear_cka,4,17,pair,0.7194369712886219
4+,medium,all_in,layer_2,layer_11,directional_novelty,4,17,pair,0.7705725415046847
4+,medium,all_in,layer_5,layer_8,linear_cka,4,17,pair,0.959932201813828
4+,medium,all_in,layer_5,layer_8,directional_novelty,4,17,pair,0.2505023051976197
4+,medium,all_in,layer_5,layer_11,linear_cka,4,17,pair,0.8328592119188621
4+,medium,all_in,layer_5,layer_11,directional_novelty,4,17,pair,0.7397397047351676
4+,medium,all_in,layer_8,layer_11,linear_cka,4,17,pair,0.8946234656136289
4+,medium,all_in,layer_8,layer_11,directional_novelty,4,17,pair,0.6748080041394581
4+,medium,all_in,layer_2,,token_cosine,4,18,layer,0.4022761795662565
4+,medium,all_in,layer_2,,effective_rank,4,18,layer,6.013204626844575
4+,medium,all_in,layer_2,,normalized_effective_rank,4,18,layer,0.09395632229444649
4+,medium,all_in,layer_2,,spatial_variance,4,18,layer,6.472814113383239
4+,medium,all_in,layer_5,,token_cosine,4,18,layer,0.24140000409763016
4+,medium,all_in,layer_5,,effective_rank,4,18,layer,8.913939079827934
4+,medium,all_in,layer_5,,normalized_effective_rank,4,18,layer,0.13928029812231146
4+,medium,all_in,layer_5,,spatial_variance,4,18,layer,6.263947780327669
4+,medium,all_in,layer_8,,token_cosine,4,18,layer,0.1835871593596884
4+,medium,all_in,layer_8,,effective_rank,4,18,layer,15.552723066195902
4+,medium,all_in,layer_8,,normalized_effective_rank,4,18,layer,0.24301129790931097
4+,medium,all_in,layer_8,,spatial_variance,4,18,layer,1.3557871720998271
4+,medium,all_in,layer_11,,token_cosine,4,18,layer,0.4278964148813182
4+,medium,all_in,layer_11,,effective_rank,4,18,layer,19.200713839372625
4+,medium,all_in,layer_11,,normalized_effective_rank,4,18,layer,0.30001115374019727
4+,medium,all_in,layer_11,,spatial_variance,4,18,layer,0.09329843379322911
4+,medium,all_in,layer_2,layer_5,linear_cka,4,18,pair,0.9227544686626038
4+,medium,all_in,layer_2,layer_5,directional_novelty,4,18,pair,0.14730122621301922
4+,medium,all_in,layer_2,layer_8,linear_cka,4,18,pair,0.837987585621318
4+,medium,all_in,layer_2,layer_8,directional_novelty,4,18,pair,0.4035103315703364
4+,medium,all_in,layer_2,layer_11,linear_cka,4,18,pair,0.7211906301780502
4+,medium,all_in,layer_2,layer_11,directional_novelty,4,18,pair,0.7714795147107917
4+,medium,all_in,layer_5,layer_8,linear_cka,4,18,pair,0.9590482240156879
4+,medium,all_in,layer_5,layer_8,directional_novelty,4,18,pair,0.24877822412223813
4+,medium,all_in,layer_5,layer_11,linear_cka,4,18,pair,0.8334664412462803
4+,medium,all_in,layer_5,layer_11,directional_novelty,4,18,pair,0.7395861480642625
4+,medium,all_in,layer_8,layer_11,linear_cka,4,18,pair,0.8953033552356807
4+,medium,all_in,layer_8,layer_11,directional_novelty,4,18,pair,0.6755078258809601
4+,medium,all_in,layer_2,,token_cosine,4,19,layer,0.3975932809263346
4+,medium,all_in,layer_2,,effective_rank,4,19,layer,5.977531730275358
4+,medium,all_in,layer_2,,normalized_effective_rank,4,19,layer,0.09339893328555247
4+,medium,all_in,layer_2,,spatial_variance,4,19,layer,6.576084109378239
4+,medium,all_in,layer_5,,token_cosine,4,19,layer,0.23976335261928503
4+,medium,all_in,layer_5,,effective_rank,4,19,layer,8.865105119390874
4+,medium,all_in,layer_5,,normalized_effective_rank,4,19,layer,0.1385172674904824
4+,medium,all_in,layer_5,,spatial_variance,4,19,layer,6.310010007708709
4+,medium,all_in,layer_8,,token_cosine,4,19,layer,0.18322910731196163
4+,medium,all_in,layer_8,,effective_rank,4,19,layer,15.52018946649513
4+,medium,all_in,layer_8,,normalized_effective_rank,4,19,layer,0.24250296041398642
4+,medium,all_in,layer_8,,spatial_variance,4,19,layer,1.361474539473394
4+,medium,all_in,layer_11,,token_cosine,4,19,layer,0.4273794567260445
4+,medium,all_in,layer_11,,effective_rank,4,19,layer,19.210622666301916
4+,medium,all_in,layer_11,,normalized_effective_rank,4,19,layer,0.30016597916096743
4+,medium,all_in,layer_11,,spatial_variance,4,19,layer,0.09347907406020334
4+,medium,all_in,layer_2,layer_5,linear_cka,4,19,pair,0.9253811333410705
4+,medium,all_in,layer_2,layer_5,directional_novelty,4,19,pair,0.14617671200851295
4+,medium,all_in,layer_2,layer_8,linear_cka,4,19,pair,0.8432400086010353
4+,medium,all_in,layer_2,layer_8,directional_novelty,4,19,pair,0.40093084485534586
4+,medium,all_in,layer_2,layer_11,linear_cka,4,19,pair,0.725776153675653
4+,medium,all_in,layer_2,layer_11,directional_novelty,4,19,pair,0.7706399818842309
4+,medium,all_in,layer_5,layer_8,linear_cka,4,19,pair,0.9603748442918502
4+,medium,all_in,layer_5,layer_8,directional_novelty,4,19,pair,0.2477741578347744
4+,medium,all_in,layer_5,layer_11,linear_cka,4,19,pair,0.8348058960270938
4+,medium,all_in,layer_5,layer_11,directional_novelty,4,19,pair,0.7384567923940085
4+,medium,all_in,layer_8,layer_11,linear_cka,4,19,pair,0.8957734964894263
4+,medium,all_in,layer_8,layer_11,directional_novelty,4,19,pair,0.6747175619194619
4+,medium,all_in,layer_2,,token_cosine,4,20,layer,0.39729096050479834
4+,medium,all_in,layer_2,,effective_rank,4,20,layer,5.980710208960931
4+,medium,all_in,layer_2,,normalized_effective_rank,4,20,layer,0.09344859701501455
4+,medium,all_in,layer_2,,spatial_variance,4,20,layer,6.575452200829692
4+,medium,all_in,layer_5,,token_cosine,4,20,layer,0.2397185007886256
4+,medium,all_in,layer_5,,effective_rank,4,20,layer,8.874163925989246
4+,medium,all_in,layer_5,,normalized_effective_rank,4,20,layer,0.13865881134358196
4+,medium,all_in,layer_5,,spatial_variance,4,20,layer,6.308196786424365
4+,medium,all_in,layer_8,,token_cosine,4,20,layer,0.1833259108950048
4+,medium,all_in,layer_8,,effective_rank,4,20,layer,15.442892440828501
4+,medium,all_in,layer_8,,normalized_effective_rank,4,20,layer,0.24129519438794533
4+,medium,all_in,layer_8,,spatial_variance,4,20,layer,1.364573980297979
4+,medium,all_in,layer_11,,token_cosine,4,20,layer,0.4272274730138127
4+,medium,all_in,layer_11,,effective_rank,4,20,layer,19.104727745890436
4+,medium,all_in,layer_11,,normalized_effective_rank,4,20,layer,0.29851137102953806
4+,medium,all_in,layer_11,,spatial_variance,4,20,layer,0.09346807300625766
4+,medium,all_in,layer_2,layer_5,linear_cka,4,20,pair,0.9259065078787021
4+,medium,all_in,layer_2,layer_5,directional_novelty,4,20,pair,0.14551529086745954
4+,medium,all_in,layer_2,layer_8,linear_cka,4,20,pair,0.8435929263963645
4+,medium,all_in,layer_2,layer_8,directional_novelty,4,20,pair,0.3987629445128186
4+,medium,all_in,layer_2,layer_11,linear_cka,4,20,pair,0.7255542508820131
4+,medium,all_in,layer_2,layer_11,directional_novelty,4,20,pair,0.7704627371643851
4+,medium,all_in,layer_5,layer_8,linear_cka,4,20,pair,0.9609448784582159
4+,medium,all_in,layer_5,layer_8,directional_novelty,4,20,pair,0.24719898313963715
4+,medium,all_in,layer_5,layer_11,linear_cka,4,20,pair,0.8356663941141003
4+,medium,all_in,layer_5,layer_11,directional_novelty,4,20,pair,0.738590581506403
4+,medium,all_in,layer_8,layer_11,linear_cka,4,20,pair,0.8966233715661126
4+,medium,all_in,layer_8,layer_11,directional_novelty,4,20,pair,0.6740229793773386
4+,medium,all_in,layer_2,,token_cosine,4,21,layer,0.3991610113337323
