component,crowd_bin,head_area_bin,inout_bin,metric,people_count,person,sample_id,value
ggsf,2-3,medium,all_in,spatial_entropy,2,1,43305,0.9999812403952845
ggsf,2-3,medium,all_in,identity_l1,2,1,43305,0.05824168026447296
ggsf,2-3,medium,all_in,dynamic_range,2,1,43305,0.06350785493850708
ggsf,2-3,medium,all_in,inter_person_l1,2,all,43305,0.027290400117635727
sasa,2-3,medium,all_in,entropy,2,0,43305,0.6440169878561427
sasa,2-3,medium,all_in,max_weight,2,0,43305,0.6685197353363037
sasa,2-3,medium,all_in,uniform_l1,2,0,43305,0.209259866271168
sasa,2-3,medium,all_in,weight_layer_0,2,0,43305,0.016118748113512993
sasa,2-3,medium,all_in,weight_layer_1,2,0,43305,0.09517223387956619
sasa,2-3,medium,all_in,weight_layer_2,2,0,43305,0.22018928825855255
sasa,2-3,medium,all_in,weight_layer_3,2,0,43305,0.6685197353363037
sasa,2-3,medium,all_in,entropy,2,1,43305,0.6559737438005772
sasa,2-3,medium,all_in,max_weight,2,1,43305,0.6596631407737732
sasa,2-3,medium,all_in,uniform_l1,2,1,43305,0.20483158575370908
sasa,2-3,medium,all_in,weight_layer_0,2,1,43305,0.017553692683577538
sasa,2-3,medium,all_in,weight_layer_1,2,1,43305,0.09900417178869247
sasa,2-3,medium,all_in,weight_layer_2,2,1,43305,0.22377893328666687
sasa,2-3,medium,all_in,weight_layer_3,2,1,43305,0.6596631407737732
sasa,2-3,medium,all_in,inter_person_l1,2,all,43305,0.002214140258729458
ggsf,2-3,medium,all_in,mean,2,0,43363,0.9670694470405579
ggsf,2-3,medium,all_in,variance,2,0,43363,0.000423833989771083
ggsf,2-3,medium,all_in,std,2,0,43363,0.02058722823858261
ggsf,2-3,medium,all_in,min,2,0,43363,0.9259891510009766
ggsf,2-3,medium,all_in,max,2,0,43363,0.9946511387825012
ggsf,2-3,medium,all_in,spatial_entropy,2,0,43363,0.9999672481552387
ggsf,2-3,medium,all_in,identity_l1,2,0,43363,0.03293056786060333
ggsf,2-3,medium,all_in,dynamic_range,2,0,43363,0.06866198778152466
ggsf,2-3,medium,all_in,mean,2,1,43363,0.9410289525985718
ggsf,2-3,medium,all_in,variance,2,1,43363,0.0002544404997024685
ggsf,2-3,medium,all_in,std,2,1,43363,0.015951192006468773
ggsf,2-3,medium,all_in,min,2,1,43363,0.9189773201942444
ggsf,2-3,medium,all_in,max,2,1,43363,0.9838808178901672
ggsf,2-3,medium,all_in,spatial_entropy,2,1,43363,0.999979396896495
ggsf,2-3,medium,all_in,identity_l1,2,1,43363,0.05897101014852524
ggsf,2-3,medium,all_in,dynamic_range,2,1,43363,0.06490349769592285
ggsf,2-3,medium,all_in,inter_person_l1,2,all,43363,0.02625691145658493
sasa,2-3,medium,all_in,entropy,2,0,43363,0.6403887632492897
sasa,2-3,medium,all_in,max_weight,2,0,43363,0.6725059747695923
sasa,2-3,medium,all_in,uniform_l1,2,0,43363,0.21125299483537674
sasa,2-3,medium,all_in,weight_layer_0,2,0,43363,0.016455620527267456
sasa,2-3,medium,all_in,weight_layer_1,2,0,43363,0.09345896542072296
sasa,2-3,medium,all_in,weight_layer_2,2,0,43363,0.2175794094800949
sasa,2-3,medium,all_in,weight_layer_3,2,0,43363,0.6725059747695923
sasa,2-3,medium,all_in,entropy,2,1,43363,0.6522423845807598
sasa,2-3,medium,all_in,max_weight,2,1,43363,0.6637600660324097
sasa,2-3,medium,all_in,uniform_l1,2,1,43363,0.2068800344131887
sasa,2-3,medium,all_in,weight_layer_0,2,1,43363,0.01785864122211933
sasa,2-3,medium,all_in,weight_layer_1,2,1,43363,0.0971980020403862
sasa,2-3,medium,all_in,weight_layer_2,2,1,43363,0.22118328511714935
sasa,2-3,medium,all_in,weight_layer_3,2,1,43363,0.6637600660324097
sasa,2-3,medium,all_in,inter_person_l1,2,all,43363,0.002186480211094022
ggsf,2-3,medium,all_in,mean,2,0,43386,0.9659576416015625
ggsf,2-3,medium,all_in,variance,2,0,43386,0.0004487330443225801
ggsf,2-3,medium,all_in,std,2,0,43386,0.0211833193898201
ggsf,2-3,medium,all_in,min,2,0,43386,0.925536572933197
ggsf,2-3,medium,all_in,max,2,0,43386,0.9945207834243774
ggsf,2-3,medium,all_in,spatial_entropy,2,0,43386,0.999965249642295
ggsf,2-3,medium,all_in,identity_l1,2,0,43386,0.0340423509478569
ggsf,2-3,medium,all_in,dynamic_range,2,0,43386,0.06898421049118042
ggsf,2-3,medium,all_in,mean,2,1,43386,0.9401220083236694
ggsf,2-3,medium,all_in,variance,2,1,43386,0.000240173059864901
ggsf,2-3,medium,all_in,std,2,1,43386,0.01549751777201891
ggsf,2-3,medium,all_in,min,2,1,43386,0.918431282043457
ggsf,2-3,medium,all_in,max,2,1,43386,0.9833860993385315
ggsf,2-3,medium,all_in,spatial_entropy,2,1,43386,0.9999805170971257
ggsf,2-3,medium,all_in,identity_l1,2,1,43386,0.059877946972846985
ggsf,2-3,medium,all_in,dynamic_range,2,1,43386,0.06495481729507446
ggsf,2-3,medium,all_in,inter_person_l1,2,all,43386,0.026197118684649467
sasa,2-3,medium,all_in,entropy,2,0,43386,0.6338966762564123
sasa,2-3,medium,all_in,max_weight,2,0,43386,0.6797007322311401
sasa,2-3,medium,all_in,uniform_l1,2,0,43386,0.21485035447403789
sasa,2-3,medium,all_in,weight_layer_0,2,0,43386,0.017226653173565865
sasa,2-3,medium,all_in,weight_layer_1,2,0,43386,0.09025482833385468
sasa,2-3,medium,all_in,weight_layer_2,2,0,43386,0.21281783282756805
sasa,2-3,medium,all_in,weight_layer_3,2,0,43386,0.6797007322311401
sasa,2-3,medium,all_in,entropy,2,1,43386,0.6463993759276763
sasa,2-3,medium,all_in,max_weight,2,1,43386,0.6708686351776123
sasa,2-3,medium,all_in,uniform_l1,2,1,43386,0.21043431106954813
sasa,2-3,medium,all_in,weight_layer_0,2,1,43386,0.01889408752322197
sasa,2-3,medium,all_in,weight_layer_1,2,1,43386,0.09389421343803406
sasa,2-3,medium,all_in,weight_layer_2,2,1,43386,0.21634308993816376
sasa,2-3,medium,all_in,weight_layer_3,2,1,43386,0.6708686351776123
sasa,2-3,medium,all_in,inter_person_l1,2,all,43386,0.002208021702244878
ggsf,1,medium,all_in,mean,1,0,43470,0.954343318939209
ggsf,1,medium,all_in,variance,1,0,43470,0.00034510629484429955
ggsf,1,medium,all_in,std,1,0,43470,0.018577037379145622
ggsf,1,medium,all_in,min,1,0,43470,0.925952672958374
ggsf,1,medium,all_in,max,1,0,43470,0.9888404011726379
ggsf,1,medium,all_in,spatial_entropy,1,0,43470,0.9999727277436884
ggsf,1,medium,all_in,identity_l1,1,0,43470,0.045656703412532806
ggsf,1,medium,all_in,dynamic_range,1,0,43470,0.06288772821426392
sasa,1,medium,all_in,entropy,1,0,43470,0.6731187124381227
sasa,1,medium,all_in,max_weight,1,0,43470,0.6578942537307739
sasa,1,medium,all_in,uniform_l1,1,0,43470,0.20394712081179023
sasa,1,medium,all_in,weight_layer_0,1,0,43470,0.026440592482686043
sasa,1,medium,all_in,weight_layer_1,1,0,43470,0.10068530589342117
sasa,1,medium,all_in,weight_layer_2,1,0,43470,0.2149798721075058
sasa,1,medium,all_in,weight_layer_3,1,0,43470,0.6578942537307739
ggsf,1,medium,all_in,mean,1,0,43494,0.9535182118415833
ggsf,1,medium,all_in,variance,1,0,43494,0.0003543877974152565
ggsf,1,medium,all_in,std,1,0,43494,0.018825190141797066
ggsf,1,medium,all_in,min,1,0,43494,0.9259018898010254
ggsf,1,medium,all_in,max,1,0,43494,0.9888193011283875
ggsf,1,medium,all_in,spatial_entropy,1,0,43494,0.9999719529470903
ggsf,1,medium,all_in,identity_l1,1,0,43494,0.04648178070783615
ggsf,1,medium,all_in,dynamic_range,1,0,43494,0.06291741132736206
sasa,1,medium,all_in,entropy,1,0,43494,0.6664791202307792
sasa,1,medium,all_in,max_weight,1,0,43494,0.6593571305274963
sasa,1,medium,all_in,uniform_l1,1,0,43494,0.20467855874449015
sasa,1,medium,all_in,weight_layer_0,1,0,43494,0.022509511560201645
sasa,1,medium,all_in,weight_layer_1,1,0,43494,0.10199180245399475
sasa,1,medium,all_in,weight_layer_2,1,0,43494,0.21614158153533936
sasa,1,medium,all_in,weight_layer_3,1,0,43494,0.6593571305274963
ggsf,1,medium,all_in,mean,1,0,43500,0.9529487490653992
ggsf,1,medium,all_in,variance,1,0,43500,0.00035275210393592715
ggsf,1,medium,all_in,std,1,0,43500,0.018781695514917374
ggsf,1,medium,all_in,min,1,0,43500,0.9259886741638184
ggsf,1,medium,all_in,max,1,0,43500,0.9886066317558289
ggsf,1,medium,all_in,spatial_entropy,1,0,43500,0.9999720537678304
ggsf,1,medium,all_in,identity_l1,1,0,43500,0.047051236033439636
ggsf,1,medium,all_in,dynamic_range,1,0,43500,0.0626179575920105
sasa,1,medium,all_in,entropy,1,0,43500,0.6756948988284572
sasa,1,medium,all_in,max_weight,1,0,43500,0.6536041498184204
sasa,1,medium,all_in,uniform_l1,1,0,43500,0.20180208887904882
sasa,1,medium,all_in,weight_layer_0,1,0,43500,0.024912070482969284
sasa,1,medium,all_in,weight_layer_1,1,0,43500,0.10344637185335159
sasa,1,medium,all_in,weight_layer_2,1,0,43500,0.21803735196590424
sasa,1,medium,all_in,weight_layer_3,1,0,43500,0.6536041498184204
ggsf,1,large,all_out,mean,1,0,43577,0.9742075204849243
ggsf,1,large,all_out,variance,1,0,43577,0.0001208533431054093
ggsf,1,large,all_out,std,1,0,43577,0.010993331670761108
ggsf,1,large,all_out,min,1,0,43577,0.9505148530006409
ggsf,1,large,all_out,max,1,0,43577,0.9935266971588135
ggsf,1,large,all_out,spatial_entropy,1,0,43577,0.9999908124319508
ggsf,1,large,all_out,identity_l1,1,0,43577,0.025792445987462997
ggsf,1,large,all_out,dynamic_range,1,0,43577,0.04301184415817261
sasa,1,large,all_out,entropy,1,0,43577,0.6458918236631234
sasa,1,large,all_out,max_weight,1,0,43577,0.666391134262085
sasa,1,large,all_out,uniform_l1,1,0,43577,0.20819556852802634
sasa,1,large,all_out,weight_layer_0,1,0,43577,0.016957202926278114
sasa,1,large,all_out,weight_layer_1,1,0,43577,0.09293384850025177
sasa,1,large,all_out,weight_layer_2,1,0,43577,0.2237178087234497
sasa,1,large,all_out,weight_layer_3,1,0,43577,0.666391134262085
ggsf,2-3,medium,mixed,mean,2,0,43614,0.9614369869232178
ggsf,2-3,medium,mixed,variance,2,0,43614,0.0002489052130840719
ggsf,2-3,medium,mixed,std,2,0,43614,0.015776729211211205
ggsf,2-3,medium,mixed,min,2,0,43614,0.9325918555259705
ggsf,2-3,medium,mixed,max,2,0,43614,0.9896520972251892
ggsf,2-3,medium,mixed,spatial_entropy,2,0,43614,0.9999805908925709
ggsf,2-3,medium,mixed,identity_l1,2,0,43614,0.0385630838572979
ggsf,2-3,medium,mixed,dynamic_range,2,0,43614,0.05706024169921875
ggsf,2-3,medium,mixed,mean,2,1,43614,0.9406980276107788
ggsf,2-3,medium,mixed,variance,2,1,43614,0.00029518583323806524
ggsf,2-3,medium,mixed,std,2,1,43614,0.017180973663926125
ggsf,2-3,medium,mixed,min,2,1,43614,0.9177631139755249
ggsf,2-3,medium,mixed,max,2,1,43614,0.9839162230491638
ggsf,2-3,medium,mixed,spatial_entropy,2,1,43614,0.9999760770091141
ggsf,2-3,medium,mixed,identity_l1,2,1,43614,0.05930202454328537
ggsf,2-3,medium,mixed,dynamic_range,2,1,43614,0.06615310907363892
ggsf,2-3,medium,mixed,inter_person_l1,2,all,43614,0.020738940685987473
sasa,2-3,medium,mixed,entropy,2,0,43614,0.6829944223907188
sasa,2-3,medium,mixed,max_weight,2,0,43614,0.6523275375366211
sasa,2-3,medium,mixed,uniform_l1,2,0,43614,0.20116377156227827
sasa,2-3,medium,mixed,weight_layer_0,2,0,43614,0.029499318450689316
sasa,2-3,medium,mixed,weight_layer_1,2,0,43614,0.10235130041837692
sasa,2-3,medium,mixed,weight_layer_2,2,0,43614,0.21582183241844177
sasa,2-3,medium,mixed,weight_layer_3,2,0,43614,0.6523275375366211
sasa,2-3,medium,mixed,entropy,2,1,43614,0.6928643871211071
sasa,2-3,medium,mixed,max_weight,2,1,43614,0.6448817849159241
sasa,2-3,medium,mixed,uniform_l1,2,1,43614,0.19744088500738144
sasa,2-3,medium,mixed,weight_layer_0,2,1,43614,0.031178124248981476
sasa,2-3,medium,mixed,weight_layer_1,2,1,43614,0.10537680238485336
sasa,2-3,medium,mixed,weight_layer_2,2,1,43614,0.21856331825256348
sasa,2-3,medium,mixed,weight_layer_3,2,1,43614,0.6448817849159241
sasa,2-3,medium,mixed,inter_person_l1,2,all,43614,0.0018614432774484158
ggsf,2-3,medium,all_in,mean,2,0,43659,0.9622249603271484
ggsf,2-3,medium,all_in,variance,2,0,43659,0.0002430071181152016
ggsf,2-3,medium,all_in,std,2,0,43659,0.015588685870170593
ggsf,2-3,medium,all_in,min,2,0,43659,0.9325041770935059
ggsf,2-3,medium,all_in,max,2,0,43659,0.9897281527519226
ggsf,2-3,medium,all_in,spatial_entropy,2,0,43659,0.9999810778883228
ggsf,2-3,medium,all_in,identity_l1,2,0,43659,0.03777502849698067
ggsf,2-3,medium,all_in,dynamic_range,2,0,43659,0.05722397565841675
ggsf,2-3,medium,all_in,mean,2,1,43659,0.9406217932701111
ggsf,2-3,medium,all_in,variance,2,1,43659,0.00029021271620877087
ggsf,2-3,medium,all_in,std,2,1,43659,0.017035631462931633
ggsf,2-3,medium,all_in,min,2,1,43659,0.9180139899253845
ggsf,2-3,medium,all_in,max,2,1,43659,0.9837005734443665
ggsf,2-3,medium,all_in,spatial_entropy,2,1,43659,0.9999764761334471
ggsf,2-3,medium,all_in,identity_l1,2,1,43659,0.059378206729888916
ggsf,2-3,medium,all_in,dynamic_range,2,1,43659,0.06568658351898193
ggsf,2-3,medium,all_in,inter_person_l1,2,all,43659,0.02160317823290825
sasa,2-3,medium,all_in,entropy,2,0,43659,0.6825069162403258
sasa,2-3,medium,all_in,max_weight,2,0,43659,0.6505746841430664
sasa,2-3,medium,all_in,uniform_l1,2,0,43659,0.20028734765946865
sasa,2-3,medium,all_in,weight_layer_0,2,0,43659,0.02767840027809143
sasa,2-3,medium,all_in,weight_layer_1,2,0,43659,0.10381177812814713
sasa,2-3,medium,all_in,weight_layer_2,2,0,43659,0.21793511509895325
sasa,2-3,medium,all_in,weight_layer_3,2,0,43659,0.6505746841430664
sasa,2-3,medium,all_in,entropy,2,1,43659,0.6925870750041289
sasa,2-3,medium,all_in,max_weight,2,1,43659,0.6429470181465149
sasa,2-3,medium,all_in,uniform_l1,2,1,43659,0.19647351233288646
sasa,2-3,medium,all_in,weight_layer_0,2,1,43659,0.029352525249123573
sasa,2-3,medium,all_in,weight_layer_1,2,1,43659,0.10696325451135635
sasa,2-3,medium,all_in,weight_layer_2,2,1,43659,0.22073718905448914
sasa,2-3,medium,all_in,weight_layer_3,2,1,43659,0.6429470181465149
sasa,2-3,medium,all_in,inter_person_l1,2,all,43659,0.0019069176632910967
ggsf,2-3,large,all_in,mean,2,0,43823,0.9513628482818604
ggsf,2-3,large,all_in,variance,2,0,43823,0.00032269148505292833
ggsf,2-3,large,all_in,std,2,0,43823,0.01796361617743969
ggsf,2-3,large,all_in,min,2,0,43823,0.9252403974533081
ggsf,2-3,large,all_in,max,2,0,43823,0.9871677756309509
ggsf,2-3,large,all_in,spatial_entropy,2,0,43823,0.9999743575674329
ggsf,2-3,large,all_in,identity_l1,2,0,43823,0.048637136816978455
ggsf,2-3,large,all_in,dynamic_range,2,0,43823,0.06192737817764282
ggsf,2-3,large,all_in,mean,2,1,43823,0.9626137614250183
ggsf,2-3,large,all_in,variance,2,1,43823,0.0002576836559455842
ggsf,2-3,large,all_in,std,2,1,43823,0.016052527353167534
ggsf,2-3,large,all_in,min,2,1,43823,0.9378364086151123
ggsf,2-3,large,all_in,max,2,1,43823,0.9925478100776672
ggsf,2-3,large,all_in,spatial_entropy,2,1,43823,0.9999799755690225
ggsf,2-3,large,all_in,identity_l1,2,1,43823,0.037386223673820496
ggsf,2-3,large,all_in,dynamic_range,2,1,43823,0.05471140146255493
ggsf,2-3,large,all_in,inter_person_l1,2,all,43823,0.011250910349190235
sasa,2-3,large,all_in,entropy,2,0,43823,0.6276616276720584
sasa,2-3,large,all_in,max_weight,2,0,43823,0.6770896315574646
sasa,2-3,large,all_in,uniform_l1,2,0,43823,0.21354480902664363
sasa,2-3,large,all_in,weight_layer_0,2,0,43823,0.011258591897785664
sasa,2-3,large,all_in,weight_layer_1,2,0,43823,0.09573144465684891
sasa,2-3,large,all_in,weight_layer_2,2,0,43823,0.2159203588962555
sasa,2-3,large,all_in,weight_layer_3,2,0,43823,0.6770896315574646
sasa,2-3,large,all_in,entropy,2,1,43823,0.6221642671792567
sasa,2-3,large,all_in,max_weight,2,1,43823,0.6810769438743591
sasa,2-3,large,all_in,uniform_l1,2,1,43823,0.21553846867755055
sasa,2-3,large,all_in,weight_layer_0,2,1,43823,0.010701475664973259
sasa,2-3,large,all_in,weight_layer_1,2,1,43823,0.09404639899730682
sasa,2-3,large,all_in,weight_layer_2,2,1,43823,0.21417519450187683
sasa,2-3,large,all_in,weight_layer_3,2,1,43823,0.6810769438743591
sasa,2-3,large,all_in,inter_person_l1,2,all,43823,0.0009968298254534602
ggsf,1,large,all_in,mean,1,0,43849,0.9775745868682861
ggsf,1,large,all_in,variance,1,0,43849,0.00011008284491254017
ggsf,1,large,all_in,std,1,0,43849,0.010492037050426006
ggsf,1,large,all_in,min,1,0,43849,0.9568995237350464
ggsf,1,large,all_in,max,1,0,43849,0.996030867099762
ggsf,1,large,all_in,spatial_entropy,1,0,43849,0.999991686511549
ggsf,1,large,all_in,identity_l1,1,0,43849,0.022425463423132896
ggsf,1,large,all_in,dynamic_range,1,0,43849,0.039131343364715576
sasa,1,large,all_in,entropy,1,0,43849,0.5865715609372542
sasa,1,large,all_in,max_weight,1,0,43849,0.690655529499054
sasa,1,large,all_in,uniform_l1,1,0,43849,0.22032777249114588
sasa,1,large,all_in,weight_layer_0,1,0,43849,0.003427310613915324
sasa,1,large,all_in,weight_layer_1,1,0,43849,0.07995809614658356
sasa,1,large,all_in,weight_layer_2,1,0,43849,0.22595903277397156
sasa,1,large,all_in,weight_layer_3,1,0,43849,0.690655529499054
ggsf,1,large,all_in,mean,1,0,43888,0.9770601987838745
ggsf,1,large,all_in,variance,1,0,43888,0.00011277894373051822
ggsf,1,large,all_in,std,1,0,43888,0.010619742795825005
ggsf,1,large,all_in,min,1,0,43888,0.9564469456672668
ggsf,1,large,all_in,max,1,0,43888,0.9959195852279663
ggsf,1,large,all_in,spatial_entropy,1,0,43888,0.9999914745064369
ggsf,1,large,all_in,identity_l1,1,0,43888,0.022939788177609444
ggsf,1,large,all_in,dynamic_range,1,0,43888,0.03947263956069946
sasa,1,large,all_in,entropy,1,0,43888,0.553622381624121
sasa,1,large,all_in,max_weight,1,0,43888,0.721310555934906
sasa,1,large,all_in,uniform_l1,1,0,43888,0.23565529269399121
sasa,1,large,all_in,weight_layer_0,1,0,43888,0.0032405711244791746
sasa,1,large,all_in,weight_layer_1,1,0,43888,0.07187369465827942
sasa,1,large,all_in,weight_layer_2,1,0,43888,0.20357511937618256
sasa,1,large,all_in,weight_layer_3,1,0,43888,0.721310555934906
ggsf,2-3,large,all_in,mean,2,0,44088,0.9593031406402588
ggsf,2-3,large,all_in,variance,2,0,44088,0.00018678023479878902
ggsf,2-3,large,all_in,std,2,0,44088,0.013666756451129913
ggsf,2-3,large,all_in,min,2,0,44088,0.9389641284942627
ggsf,2-3,large,all_in,max,2,0,44088,0.990390419960022
ggsf,2-3,large,all_in,spatial_entropy,2,0,44088,0.9999854007311955
ggsf,2-3,large,all_in,identity_l1,2,0,44088,0.040696874260902405
ggsf,2-3,large,all_in,dynamic_range,2,0,44088,0.05142629146575928
ggsf,2-3,large,all_in,mean,2,1,44088,0.9613521099090576
ggsf,2-3,large,all_in,variance,2,1,44088,0.0001536174095235765
ggsf,2-3,large,all_in,std,2,1,44088,0.012394249439239502
ggsf,2-3,large,all_in,min,2,1,44088,0.9332985877990723
ggsf,2-3,large,all_in,max,2,1,44088,0.9872152805328369
ggsf,2-3,large,all_in,spatial_entropy,2,1,44088,0.9999880162664446
ggsf,2-3,large,all_in,identity_l1,2,1,44088,0.03864787891507149
ggsf,2-3,large,all_in,dynamic_range,2,1,44088,0.05391669273376465
ggsf,2-3,large,all_in,inter_person_l1,2,all,44088,0.004353048279881477
sasa,2-3,large,all_in,entropy,2,0,44088,0.5993426612848307
sasa,2-3,large,all_in,max_weight,2,0,44088,0.6878400444984436
sasa,2-3,large,all_in,uniform_l1,2,0,44088,0.21892002446111292
sasa,2-3,large,all_in,weight_layer_0,2,0,44088,0.0037272931076586246
sasa,2-3,large,all_in,weight_layer_1,2,0,44088,0.09424185752868652
sasa,2-3,large,all_in,weight_layer_2,2,0,44088,0.2141907960176468
sasa,2-3,large,all_in,weight_layer_3,2,0,44088,0.6878400444984436
sasa,2-3,large,all_in,entropy,2,1,44088,0.5983068433609943
sasa,2-3,large,all_in,max_weight,2,1,44088,0.6885736584663391
sasa,2-3,large,all_in,uniform_l1,2,1,44088,0.21928683359874412
sasa,2-3,large,all_in,weight_layer_0,2,1,44088,0.0036591116804629564
sasa,2-3,large,all_in,weight_layer_1,2,1,44088,0.09387415647506714
sasa,2-3,large,all_in,weight_layer_2,2,1,44088,0.21389305591583252
sasa,2-3,large,all_in,weight_layer_3,2,1,44088,0.6885736584663391
sasa,2-3,large,all_in,inter_person_l1,2,all,44088,0.00018340456881560385
ggsf,2-3,large,all_in,mean,2,0,44089,0.9593401551246643
ggsf,2-3,large,all_in,variance,2,0,44089,0.00018745455599855632
ggsf,2-3,large,all_in,std,2,0,44089,0.013691404834389687
ggsf,2-3,large,all_in,min,2,0,44089,0.9389675259590149
ggsf,2-3,large,all_in,max,2,0,44089,0.990422248840332
ggsf,2-3,large,all_in,spatial_entropy,2,0,44089,0.9999853490848296
ggsf,2-3,large,all_in,identity_l1,2,0,44089,0.04065987467765808
ggsf,2-3,large,all_in,dynamic_range,2,0,44089,0.05145472288131714
ggsf,2-3,large,all_in,mean,2,1,44089,0.9616098999977112
ggsf,2-3,large,all_in,variance,2,1,44089,0.0001530267472844571
ggsf,2-3,large,all_in,std,2,1,44089,0.0123703982681036
ggsf,2-3,large,all_in,min,2,1,44089,0.933480978012085
ggsf,2-3,large,all_in,max,2,1,44089,0.9873676896095276
ggsf,2-3,large,all_in,spatial_entropy,2,1,44089,0.9999880685551025
ggsf,2-3,large,all_in,identity_l1,2,1,44089,0.03839012235403061
ggsf,2-3,large,all_in,dynamic_range,2,1,44089,0.05388671159744263
ggsf,2-3,large,all_in,inter_person_l1,2,all,44089,0.004412346053868532
sasa,2-3,large,all_in,entropy,2,0,44089,0.6069981807306876
sasa,2-3,large,all_in,max_weight,2,0,44089,0.6794619560241699
sasa,2-3,large,all_in,uniform_l1,2,0,44089,0.21473098016576841
sasa,2-3,large,all_in,weight_layer_0,2,0,44089,0.0035179394762963057
sasa,2-3,large,all_in,weight_layer_1,2,0,44089,0.09651093930006027
sasa,2-3,large,all_in,weight_layer_2,2,0,44089,0.22050915658473969
sasa,2-3,large,all_in,weight_layer_3,2,0,44089,0.6794619560241699
sasa,2-3,large,all_in,entropy,2,1,44089,0.6058811145554643
sasa,2-3,large,all_in,max_weight,2,1,44089,0.6802801489830017
sasa,2-3,large,all_in,uniform_l1,2,1,44089,0.21514007862424478
sasa,2-3,large,all_in,weight_layer_0,2,1,44089,0.0034488646779209375
sasa,2-3,large,all_in,weight_layer_1,2,1,44089,0.0960998609662056
sasa,2-3,large,all_in,weight_layer_2,2,1,44089,0.22017110884189606
sasa,2-3,large,all_in,weight_layer_3,2,1,44089,0.6802801489830017
sasa,2-3,large,all_in,inter_person_l1,2,all,44089,0.0002045492292381823
ggsf,2-3,large,mixed,mean,3,0,44189,0.9596381783485413
ggsf,2-3,large,mixed,variance,3,0,44189,0.0001996917271753773
ggsf,2-3,large,mixed,std,3,0,44189,0.014131232164800167
ggsf,2-3,large,mixed,min,3,0,44189,0.9379593729972839
ggsf,2-3,large,mixed,max,3,0,44189,0.9893866777420044
ggsf,2-3,large,mixed,spatial_entropy,3,0,44189,0.9999843939460835
ggsf,2-3,large,mixed,identity_l1,3,0,44189,0.04036182910203934
ggsf,2-3,large,mixed,dynamic_range,3,0,44189,0.05142730474472046
ggsf,2-3,large,mixed,mean,3,1,44189,0.9429064989089966
ggsf,2-3,large,mixed,variance,3,1,44189,0.0002757041365839541
ggsf,2-3,large,mixed,std,3,1,44189,0.016604341566562653
ggsf,2-3,large,mixed,min,3,1,44189,0.9198175072669983
ggsf,2-3,large,mixed,max,3,1,44189,0.9851072430610657
ggsf,2-3,large,mixed,spatial_entropy,3,1,44189,0.9999777554763135
ggsf,2-3,large,mixed,identity_l1,3,1,44189,0.05709344893693924
ggsf,2-3,large,mixed,dynamic_range,3,1,44189,0.06528973579406738
ggsf,2-3,large,mixed,mean,3,2,44189,0.9531732201576233
ggsf,2-3,large,mixed,variance,3,2,44189,0.00023670023074373603
ggsf,2-3,large,mixed,std,3,2,44189,0.015385065227746964
ggsf,2-3,large,mixed,min,3,2,44189,0.9283142685890198
ggsf,2-3,large,mixed,max,3,2,44189,0.9854662418365479
ggsf,2-3,large,mixed,spatial_entropy,3,2,44189,0.9999812485714625
ggsf,2-3,large,mixed,identity_l1,3,2,44189,0.04682677984237671
ggsf,2-3,large,mixed,dynamic_range,3,2,44189,0.057151973247528076
ggsf,2-3,large,mixed,inter_person_l1,3,all,44189,0.011228908784687519
sasa,2-3,large,mixed,entropy,3,0,44189,0.584853117279277
sasa,2-3,large,mixed,max_weight,3,0,44189,0.7187037467956543
sasa,2-3,large,mixed,uniform_l1,3,0,44189,0.23435185151174664
sasa,2-3,large,mixed,weight_layer_0,3,0,44189,0.011716833338141441
sasa,2-3,large,mixed,weight_layer_1,3,0,44189,0.08483468741178513
sasa,2-3,large,mixed,weight_layer_2,3,0,44189,0.18474481999874115
sasa,2-3,large,mixed,weight_layer_3,3,0,44189,0.7187037467956543
sasa,2-3,large,mixed,entropy,3,1,44189,0.5940257299538346
sasa,2-3,large,mixed,max_weight,3,1,44189,0.7124065160751343
sasa,2-3,large,mixed,uniform_l1,3,1,44189,0.2312032498884946
sasa,2-3,large,mixed,weight_layer_0,3,1,44189,0.012537415139377117
sasa,2-3,large,mixed,weight_layer_1,3,1,44189,0.08742449432611465
sasa,2-3,large,mixed,weight_layer_2,3,1,44189,0.18763160705566406
sasa,2-3,large,mixed,weight_layer_3,3,1,44189,0.7124065160751343
sasa,2-3,large,mixed,entropy,3,2,44189,0.5883514073222338
sasa,2-3,large,mixed,max_weight,3,2,44189,0.7163047790527344
sasa,2-3,large,mixed,uniform_l1,3,2,44189,0.23315239325165749
sasa,2-3,large,mixed,weight_layer_0,3,2,44189,0.012019447982311249
sasa,2-3,large,mixed,weight_layer_1,3,2,44189,0.08582814782857895
sasa,2-3,large,mixed,weight_layer_2,3,2,44189,0.18584761023521423
sasa,2-3,large,mixed,weight_layer_3,3,2,44189,0.7163047790527344
sasa,2-3,large,mixed,inter_person_l1,3,all,44189,0.001132829929701984
ggsf,2-3,large,mixed,mean,3,0,44243,0.9639673829078674
ggsf,2-3,large,mixed,variance,3,0,44243,0.00020199362188577652
ggsf,2-3,large,mixed,std,3,0,44243,0.01421244628727436
ggsf,2-3,large,mixed,min,3,0,44243,0.9406941533088684
ggsf,2-3,large,mixed,max,3,0,44243,0.9907143115997314
ggsf,2-3,large,mixed,spatial_entropy,3,0,44243,0.9999843392884267
